lat,lon,u,v
62.27666667,-6.73364399,297.662447257384,-375.48523206751054
62.27547401,-6.73302532,471.9595015576324,-359.46417445482865
62.27414514,-6.73212133,592.1060606060606,-330.6393939393939
62.27279716,-6.73142354,623.8575757575758,-361.2090909090909
62.27132731,-6.73074033,736.9272727272727,-377.869696969697
62.26985763,-6.73001136,731.4575757575758,-497.530303030303
62.26835299,-6.72928347,612.6787878787878,-674.660606060606
62.26676387,-6.7285897,465.6545454545454,-669.0909090909091
62.26514096,-6.727591,169.25757575757575,-763.1939393939394
62.2635282,-6.72689186,51.193939393939395,-905.5848484848485
62.26179851,-6.72625367,-131.25151515151515,-920.9333333333333
62.26013085,-6.72532864,-172.48181818181817,-948.4121212121212
62.25848665,-6.72431937,-217.3060606060606,-957.2939393939394
62.25683986,-6.72341748,-184.8,-893.5060606060606
62.25508754,-6.72241719,-237.76666666666668,-873.9909090909091
62.25343463,-6.72157254,-154.87878787878788,-790.9484848484849
62.25185749,-6.72062631,-72.78181818181818,-464.57575757575756
62.25046182,-6.71996347,-38.042345276872965,-238.92508143322476
62.24920403,-6.7194287,-30.51851851851852,-135.8559670781893
62.24880463,-6.72034568,-102.78181818181818,-367.8212121212121
62.2488882,-6.72294851,-140.44848484848484,-446.45757575757574
62.24926254,-6.72457033,-255.8121212121212,-554.7181818181818
62.25062502,-6.72425802,-245.07575757575756,-642.0848484848485
62.25201549,-6.72409466,-228.88484848484848,-797.6
62.25306851,-6.72316334,-186.55151515151516,-918.2363636363636
62.25308368,-6.71994947,-12.108614232209737,46.445692883895134
62.25358668,-6.7178467,-129.64788732394365,-137.38732394366198
62.25503951,-6.7182575,-127.14566929133858,-568.9291338582677
62.25628104,-6.71775383,-310.6115384615385,-924.2153846153847
62.25673065,-6.71894398,-224.3658536585366,-1407.1707317073171
62.25683835,-6.72208736,12.663636363636364,-1115.7484848484848
62.25744604,-6.72373784,23.76060606060606,-1052.051515151515
62.25849252,-6.72380263,80.14848484848486,-1006.8757575757576
62.25975802,-6.72397337,211.6757575757576,-854.2848484848485
62.26079268,-6.72294097,183.46060606060607,-1048.360606060606
62.26084666,-6.71920583,-13.984674329501916,-1060.2107279693487
62.26123701,-6.71687867,-13.995934959349594,-906.5569105691056
62.26240796,-6.7171282,111.54744525547446,-708.8795620437957
62.26363147,-6.71713399,181.8613445378151,-613.5084033613446
62.26497567,-6.71746583,206.88976377952756,-600.5393700787401
62.26523216,-6.71954353,225.72727272727272,-737.4030303030303
62.26492664,-6.72264366,329.94848484848484,-734.9757575757576
62.26487886,-6.725478,228.64545454545456,-662.4484848484849
62.26607513,-6.72650864,362.24848484848485,-675.0060606060606
62.2671983,-6.72780767,512.9787878787879,-681.930303030303
62.2683032,-6.72794052,494.23939393939395,-715.5727272727273
62.26906646,-6.72496537,458.5495867768595,-722.1528925619834
62.26975118,-6.7230475,468.61309523809524,-656.3809523809524
62.27061284,-6.7244482,497.4575163398693,-743.3202614379085
62.27146964,-6.72576919,512.5,-692.9538461538461
62.27237069,-6.7270388,406.9252336448598,-668.8130841121496
62.2732927,-6.72839616,454.676,-658.82
62.2729125,-6.73073497,611.0909090909091,-577.3909090909091
62.27205536,-6.73328063,610.7878787878788,-403.95151515151514
62.27296002,-6.73470003,697.630303030303,-127.38484848484849
62.27400064,-6.73652753,647.2242424242424,63.157575757575756
62.27518818,-6.73838815,367.1121212121212,188.28181818181818
62.27599469,-6.73652066,290.5793357933579,-68.81180811808117
