lat,lon,u,v
61.5029072,-6.73752381,44.616279069767444,11.924418604651162
61.50307098,-6.7359315,36.391061452513966,5.195530726256983
61.50306554,-6.73427749,46.090395480225986,-1.6045197740112995
61.50301784,-6.73254554,63.64,15.413333333333334
61.50286747,-6.73093052,79.92356687898089,11.07643312101911
61.50277267,-6.72929068,75.47783251231527,16.950738916256157
61.50264535,-6.72762268,88.58483754512635,11.115523465703971
61.50257436,-6.72603297,80.6319018404908,12.220858895705522
61.50252549,-6.72443119,76.86585365853658,-1.1615853658536586
61.50244896,-6.72280099,79.91076923076923,0.08307692307692308
61.50236464,-6.72112134,56.46341463414634,6.176829268292683
61.50231787,-6.71952635,71.99068322981367,-23.593167701863354
61.50223514,-6.7179363,85.65957446808511,-86.18844984802432
61.50176533,-6.71679603,57.69207317073171,-55.09756097560975
61.50101951,-6.71616881,50.5640243902439,-62.03353658536585
61.50029934,-6.71554386,54.46363636363636,-52.406060606060606
61.49961747,-6.71522853,25.713414634146343,-73.3079268292683
61.49930751,-6.71663468,37.087878787878786,-57.981818181818184
61.49887098,-6.71795919,25.406060606060606,-58.972727272727276
61.49845834,-6.71931747,14.72340425531915,-61.702127659574465
61.49817713,-6.72078699,-29.316109422492403,-39.48936170212766
61.49789885,-6.72223287,-66.72948328267478,7.224924012158055
61.49822599,-6.72344598,19.803030303030305,76.24242424242425
61.49878565,-6.72447964,59.25454545454546,86.95757575757575
61.49936032,-6.72549116,49.621212121212125,83.68484848484849
61.49995216,-6.72655567,50.46036585365854,95.36585365853658
61.49991503,-6.72762813,11.871951219512194,104.50914634146342
61.49938513,-6.72870847,-8.493939393939394,72.89393939393939
61.4988745,-6.72843313,-16.061349693251532,98.42944785276073
61.49834133,-6.72727953,-51.75075987841945,112.67781155015197
61.49782668,-6.72603817,-126.03058103975535,104.60550458715596
61.49736567,-6.72489169,-147.48318042813455,86.01223241590215
61.49682169,-6.7239323,-139.56574923547402,61.620795107033636
61.49629069,-6.72291934,-148.4390243902439,37.7530487804878
61.4957162,-6.72190597,-148.26299694189603,48.29969418960245
61.49525218,-6.72082613,-130.66871165644173,5.447852760736196
61.49554948,-6.71949517,-104.16216216216216,-13.449324324324325
61.49586984,-6.71811903,-90.73489932885906,8.422818791946309
61.49621333,-6.7166962,-45.24545454545454,-11.933333333333334
61.4965098,-6.71534001,-21.348484848484848,-4.721212121212122
61.49677031,-6.71387619,20.596969696969698,-21.054545454545455
61.49687097,-6.7124858,-4.3090909090909095,-24.933333333333334
61.49617435,-6.71224734,-10.545454545454545,-28.757575757575758
61.49552786,-6.71143119,-32.25151515151515,-22.593939393939394
61.49492813,-6.71049351,-56.0640243902439,-25.323170731707318
61.4943067,-6.70992052,-102.3202614379085,-23.905228758169933
61.49417996,-6.71136053,-116.06884057971014,12.96376811594203
61.49400914,-6.71297514,-123.48809523809524,16.3015873015873
61.49389498,-6.71468186,-148.47916666666666,45.59027777777778
61.49369851,-6.71629747,-183.7719298245614,56.824561403508774
61.4935882,-6.71798953,-156.77439024390245,56.13414634146341
61.49347253,-6.71965786,-10.616279069767442,14.468992248062015
61.49330699,-6.72128202,-6.48314606741573,-3.9288389513108615
61.49317087,-6.72285346,20.12735849056604,34.820754716981135
61.49303332,-6.72441702,23.92920353982301,15.265486725663717
61.49290449,-6.7259722,57.65461847389558,11.987951807228916
61.49347496,-6.72670981,51.04912280701755,26.2140350877193
61.49415616,-6.72738581,52.620795107033636,34.91131498470948
61.49481154,-6.72825384,-75.66871165644172,-21.757668711656443
61.49486703,-6.72951004,-9.275229357798166,-63.477064220183486
61.49451516,-6.73084653,-3.317757009345794,-66.58878504672897
61.49408231,-6.73208881,-20.29113924050633,-53.639240506329116
61.493553,-6.73323588,-16.446511627906975,-17.38139534883721
61.49337446,-6.73477018,-21.589211618257263,-0.4066390041493776
61.4932225,-6.73634187,-29.368932038834952,-6.101941747572815
61.49369482,-6.73728735,-13.184313725490195,12.423529411764706
61.49444517,-6.7375927,3.0,15.347014925373134
61.49477365,-6.73640231,-0.9719298245614035,-0.1368421052631579
61.49494498,-6.73477915,0.5097402597402597,-24.133116883116884
61.4951547,-6.73323135,-16.315151515151516,-10.112121212121211
61.49552937,-6.73184968,-24.146788990825687,-12.2782874617737
61.49604502,-6.73071586,-87.33742331288343,45.59509202453988
61.49655732,-6.73152882,-42.7939393939394,22.20909090909091
61.49707616,-6.73270932,-82.38153846153845,18.966153846153848
61.497595,-6.73390768,-61.141975308641975,49.27777777777778
61.49779533,-6.73532917,-40.15384615384615,45.08502024291498
61.49774898,-6.73686331,-29.195652173913043,46.20108695652174
61.49832364,-6.73792186,-39.360975609756096,37.302439024390246
61.49890434,-6.73898787,-23.64426877470356,26.57312252964427
61.4994262,-6.73859535,2.4166666666666665,44.18560606060606
61.49986549,-6.73726765,-6.804054054054054,47.82432432432432
61.4994562,-6.73619754,-8.314814814814815,49.95679012345679
61.49883402,-6.73525885,-16.651515151515152,40.71818181818182
61.49824753,-6.73416149,0.5548780487804879,28.329268292682926
61.49859798,-6.73305734,-57.99085365853659,70.22865853658537
61.49917868,-6.7320687,-30.423333333333332,111.72333333333333
61.49979165,-6.73100352,18.682692307692307,127.60897435897436
61.50037268,-6.72993382,47.89090909090909,88.66666666666667
61.50100065,-6.72929797,57.4969696969697,80.98787878787878
61.50122185,-6.73069021,36.978658536585364,58.78048780487805
61.501377,-6.73223784,37.895081967213116,58.2983606557377
61.50154531,-6.733776,28.849593495934958,59.520325203252035
61.50176349,-6.73535365,-1.126984126984127,36.86772486772487
