lat,lon,u,v
62.27703187,-6.73438881,-149.62105263157895,198.25263157894736
62.2759537,-6.73360703,-16.855345911949687,158.9559748427673
62.27474503,-6.73288115,223.9151515151515,143.29090909090908
62.27344668,-6.7319578,182.9060606060606,-151.15757575757576
62.27183685,-6.73131315,485.04545454545456,-226.6060606060606
62.27010531,-6.730223,403.3121212121212,-355.75454545454545
62.26828787,-6.72924249,439.3424242424242,-509.4
62.26639314,-6.72819098,321.3787878787879,-678.3242424242425
62.26443202,-6.72724047,209.96666666666667,-716.5212121212121
62.26242363,-6.72627202,172.75757575757575,-809.0424242424242
62.26044098,-6.72533082,178.44545454545454,-882.0242424242424
62.25855036,-6.72436296,-14.206060606060607,-961.8606060606061
62.25669033,-6.72335914,-66.32727272727273,-997.6666666666666
62.25477414,-6.72239154,-95.83939393939394,-1044.2787878787879
62.25286801,-6.72128387,-5.775757575757575,-1073.9
62.2509608,-6.72009531,67.71028037383178,-762.0934579439253
62.24937385,-6.71949701,-116.97520661157024,-709.3429752066115
62.24853633,-6.72025918,-179.5909090909091,-834.8909090909091
62.24881863,-6.72283913,-120.72727272727273,-880.369696969697
62.2494808,-6.72449548,-128.9939393939394,-932.7484848484848
62.25069534,-6.724398,-153.93333333333334,-973.4969696969697
62.25192119,-6.72419113,-153.76363636363635,-996.5363636363636
62.25294152,-6.72348521,-226.25454545454545,-1058.2272727272727
62.2526355,-6.72030469,-226.156146179402,-621.7441860465116
62.2532188,-6.71805181,-129.43283582089552,-647.1604477611941
62.25445018,-6.71784519,-133.5748987854251,-846.2591093117409
62.25557621,-6.71762064,-90.49787234042553,-918.7914893617021
62.25665119,-6.71749416,-31.142857142857142,-1033.1492063492065
62.25652252,-6.72060317,29.954545454545453,-1041.3181818181818
62.25691547,-6.72358747,169.83030303030304,-933.5545454545454
62.25799346,-6.72386566,190.96969696969697,-859.6727272727272
62.25926936,-6.72392651,187.85757575757575,-806.0878787878788
62.26056,-6.72391897,146.4,-784.739393939394
62.26089813,-6.72061834,48.8411214953271,-760.7040498442368
62.26093568,-6.7172075,-48.80582524271845,-635.6796116504854
62.26179147,-6.71714949,28.125,-535.46875
62.26307717,-6.71712133,112.90217391304348,-410.05434782608694
62.26441886,-6.71735049,103.63809523809523,-316.3952380952381
62.26532084,-6.71837987,233.12424242424242,-366.45151515151514
62.26499663,-6.72146886,276.2151515151515,-401.05757575757576
62.26474165,-6.72474333,335.5090909090909,-326.75757575757575
62.26583348,-6.72622416,226.93030303030304,-199.4969696969697
62.26723334,-6.72783583,254.55454545454546,-76.31818181818181
62.2683913,-6.72729084,191.8939393939394,-174.78484848484848
62.26923519,-6.72413221,92.09661835748793,-181.95652173913044
62.27022652,-6.72396834,133.69791666666666,-120.421875
62.27141398,-6.72572351,14.803921568627452,-7.0588235294117645
62.2726778,-6.72754004,-62.12179487179487,118.77564102564102
62.27328817,-6.72962068,-52.704268292682926,176.33231707317074
62.27242601,-6.73237933,-13.539393939393939,309.1060606060606
62.27280387,-6.73470581,-60.60606060606061,390.8727272727273
62.27436449,-6.73703087,-224.3030303030303,316.530303030303
62.27572102,-6.73785699,-181.07272727272726,214.84545454545454
